es_id;se_id;statistics_id;value_float;value_integer;value_string
3976;2827;3;;;['tree_ORTHOMCL534_Inner1.nexus', 'tree_ORTHOMCL534_Inner2.nexus', 'tree_ORTHOMCL534_Inner3.nexus', 'tree_ORTHOMCL534_Inner4.nexus', 'tree_ORTHOMCL534_Inner5.nexus']
3977;2827;6;621.0163360001388;;
3978;2828;3;;;['tree_ORTHOMCL537_Inner1.nexus', 'tree_ORTHOMCL537_Inner2.nexus', 'tree_ORTHOMCL537_Inner3.nexus', 'tree_ORTHOMCL537_Inner4.nexus', 'tree_ORTHOMCL537_Inner5.nexus']
3979;2828;6;639.7158849999869;;
3980;2829;3;;;['tree_ORTHOMCL540_Inner1.nexus', 'tree_ORTHOMCL540_Inner2.nexus', 'tree_ORTHOMCL540_Inner3.nexus', 'tree_ORTHOMCL540_Inner4.nexus', 'tree_ORTHOMCL540_Inner5.nexus']
3981;2829;6;639.4767959995988;;
3982;2830;3;;;['tree_ORTHOMCL557_Inner1.nexus', 'tree_ORTHOMCL557_Inner2.nexus', 'tree_ORTHOMCL557_Inner3.nexus', 'tree_ORTHOMCL557_Inner4.nexus', 'tree_ORTHOMCL557_Inner5.nexus']
3983;2830;6;660.7671629999459;;
3984;2831;3;;;['tree_ORTHOMCL581_Inner1.nexus', 'tree_ORTHOMCL581_Inner2.nexus', 'tree_ORTHOMCL581_Inner3.nexus', 'tree_ORTHOMCL581_Inner4.nexus', 'tree_ORTHOMCL581_Inner5.nexus']
3985;2831;6;623.9405780002016;;
3986;2832;7;;8;
3987;2832;8;;;{'1': {'tree_ORTHOMCL256_Inner4.nexus': ['tree_ORTHOMCL256_2_Inner4.nexus', 'tree_ORTHOMCL256_2_Inner5.nexus', 'tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_Inner5.nexus': ['tree_ORTHOMCL256_2_Inner4.nexus'], 'tree_ORTHOMCL256_Inner6.nexus': ['tree_ORTHOMCL256_2_Inner4.nexus'], 'tree_ORTHOMCL256_Inner7.nexus': ['tree_ORTHOMCL256_2_Inner4.nexus'], 'tree_ORTHOMCL256_Inner8.nexus': ['tree_ORTHOMCL256_2_Inner4.nexus'], 'tree_ORTHOMCL256_2_Inner4.nexus': ['tree_ORTHOMCL256_Inner4.nexus', 'tree_ORTHOMCL256_Inner5.nexus', 'tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner5.nexus': ['tree_ORTHOMCL256_Inner4.nexus'], 'tree_ORTHOMCL256_2_Inner6.nexus': ['tree_ORTHOMCL256_Inner4.nexus'], 'tree_ORTHOMCL256_2_Inner7.nexus': ['tree_ORTHOMCL256_Inner4.nexus'], 'tree_ORTHOMCL256_2_Inner8.nexus': ['tree_ORTHOMCL256_Inner4.nexus']}, '2': {'tree_ORTHOMCL256_Inner1.nexus': ['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus', 'tree_ORTHOMCL256_2_Inner3.nexus', 'tree_ORTHOMCL256_2_Inner5.nexus', 'tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_Inner2.nexus': ['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus', 'tree_ORTHOMCL256_2_Inner3.nexus', 'tree_ORTHOMCL256_2_Inner5.nexus', 'tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_Inner3.nexus': ['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus'], 'tree_ORTHOMCL256_Inner5.nexus': ['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus'], 'tree_ORTHOMCL256_Inner6.nexus': ['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus'], 'tree_ORTHOMCL256_Inner7.nexus': ['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus'], 'tree_ORTHOMCL256_Inner8.nexus': ['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus'], 'tree_ORTHOMCL256_2_Inner1.nexus': ['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus', 'tree_ORTHOMCL256_Inner3.nexus', 'tree_ORTHOMCL256_Inner5.nexus', 'tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner2.nexus': ['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus', 'tree_ORTHOMCL256_Inner3.nexus', 'tree_ORTHOMCL256_Inner5.nexus', 'tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner3.nexus': ['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus'], 'tree_ORTHOMCL256_2_Inner5.nexus': ['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus'], 'tree_ORTHOMCL256_2_Inner6.nexus': ['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus'], 'tree_ORTHOMCL256_2_Inner7.nexus': ['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus'], 'tree_ORTHOMCL256_2_Inner8.nexus': ['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus']}, '3': {'tree_ORTHOMCL256_Inner3.nexus': ['tree_ORTHOMCL256_2_Inner3.nexus', 'tree_ORTHOMCL256_2_Inner5.nexus', 'tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_Inner5.nexus': ['tree_ORTHOMCL256_2_Inner3.nexus'], 'tree_ORTHOMCL256_Inner6.nexus': ['tree_ORTHOMCL256_2_Inner3.nexus'], 'tree_ORTHOMCL256_Inner7.nexus': ['tree_ORTHOMCL256_2_Inner3.nexus'], 'tree_ORTHOMCL256_Inner8.nexus': ['tree_ORTHOMCL256_2_Inner3.nexus'], 'tree_ORTHOMCL256_2_Inner3.nexus': ['tree_ORTHOMCL256_Inner3.nexus', 'tree_ORTHOMCL256_Inner5.nexus', 'tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner5.nexus': ['tree_ORTHOMCL256_Inner3.nexus'], 'tree_ORTHOMCL256_2_Inner6.nexus': ['tree_ORTHOMCL256_Inner3.nexus'], 'tree_ORTHOMCL256_2_Inner7.nexus': ['tree_ORTHOMCL256_Inner3.nexus'], 'tree_ORTHOMCL256_2_Inner8.nexus': ['tree_ORTHOMCL256_Inner3.nexus']}, '4': {'tree_ORTHOMCL256_Inner5.nexus': ['tree_ORTHOMCL256_2_Inner5.nexus', 'tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_Inner6.nexus': ['tree_ORTHOMCL256_2_Inner5.nexus'], 'tree_ORTHOMCL256_Inner7.nexus': ['tree_ORTHOMCL256_2_Inner5.nexus'], 'tree_ORTHOMCL256_Inner8.nexus': ['tree_ORTHOMCL256_2_Inner5.nexus'], 'tree_ORTHOMCL256_2_Inner5.nexus': ['tree_ORTHOMCL256_Inner5.nexus', 'tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner6.nexus': ['tree_ORTHOMCL256_Inner5.nexus'], 'tree_ORTHOMCL256_2_Inner7.nexus': ['tree_ORTHOMCL256_Inner5.nexus'], 'tree_ORTHOMCL256_2_Inner8.nexus': ['tree_ORTHOMCL256_Inner5.nexus']}, '5': {'tree_ORTHOMCL256_Inner6.nexus': ['tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_Inner7.nexus': ['tree_ORTHOMCL256_2_Inner6.nexus'], 'tree_ORTHOMCL256_Inner8.nexus': ['tree_ORTHOMCL256_2_Inner6.nexus'], 'tree_ORTHOMCL256_2_Inner6.nexus': ['tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner7.nexus': ['tree_ORTHOMCL256_Inner6.nexus'], 'tree_ORTHOMCL256_2_Inner8.nexus': ['tree_ORTHOMCL256_Inner6.nexus']}, '6': {'tree_ORTHOMCL256_Inner7.nexus': ['tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_Inner8.nexus': ['tree_ORTHOMCL256_2_Inner7.nexus'], 'tree_ORTHOMCL256_2_Inner7.nexus': ['tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner8.nexus': ['tree_ORTHOMCL256_Inner7.nexus']}, '8': {'tree_ORTHOMCL256_Inner8.nexus': ['tree_ORTHOMCL256_2_Inner8.nexus'], 'tree_ORTHOMCL256_2_Inner8.nexus': ['tree_ORTHOMCL256_Inner8.nexus']}}
3988;2832;9;1.9376799998553906;;
3989;2833;1;282.65381200003503;;
3990;2834;1;561.1827089999224;;
3991;2835;1;467.55991600002744;;
3992;2836;1;682.5176890001785;;
3993;2837;1;781.9474049999826;;
3994;2838;1;1020.7480650001344;;
3995;2839;1;722.9003620000185;;
3996;2840;1;501.7473489999702;;
3997;2841;1;880.2331140000206;;
3998;2842;1;242.4337600000399;;
3999;2843;1;499.9460369999724;;
4000;2844;1;261.8426569999883;;
4001;2845;1;340.84768499997153;;
4002;2846;1;401.2040079999224;;
4003;2847;1;1400.902386000098;;
4004;2848;1;741.6439109999828;;
4005;2849;1;459.84645799990176;;
4006;2850;1;903.3477259999927;;
4007;2851;1;560.4173510000692;;
4008;2852;1;500.49392000005355;;
4009;2853;1;463.2567129999643;;
4010;2854;1;440.2675139999701;;
4011;2855;1;620.0897749999967;;
4012;2856;1;620.4332160000376;;
4013;2857;1;900.2553919999627;;
4014;2858;1;859.6804169999359;;
4015;2859;1;781.8843269999434;;
4016;2860;1;1067.1749660000387;;
4017;2861;1;841.1490440000762;;
4018;2862;1;842.8835069998968;;
4019;2863;2;1.6404460000103427;;
4020;2864;2;3.519589999996242;;
4021;2865;2;60.096864000001915;;
4022;2866;2;2.7335119999634117;;
4023;2867;2;3.210835999993833;;
4024;2868;2;2.5425750000067637;;
4025;2869;2;2.708331000008002;;
4026;2870;2;2.3600790000273264;;
4027;2871;2;3.055201000051966;;
4028;2872;2;2.249458999926901;;
4029;2873;2;2.452005999998619;;
4030;2874;2;2.5203950000332043;;
4031;2875;2;1.9970089999787888;;
4032;2876;2;2.6162869999097893;;
4033;2877;2;2.3558450000109588;;
4034;2878;2;2.2908659999529846;;
4035;2879;2;2.0816599999307073;;
4036;2880;2;2.00423600006161;;
4037;2881;2;2.0255529999531063;;
4038;2882;2;2.034167000033449;;
4039;2883;2;1.9819460000007894;;
4040;2884;2;2.1801780000032522;;
4041;2885;2;2.0637520000263976;;
4042;2886;2;2.0556780000333674;;
4043;2887;2;1.9289120000394178;;
4044;2888;2;1.9534769999154378;;
4045;2889;2;2.0868670000027123;;
4046;2890;2;2.0491400000537396;;
4047;2891;2;2.2882110000637113;;
4048;2892;2;2.1184690000382034;;
4049;2893;3;;;['tree_ORTHOMCL1_Inner1.nexus', 'tree_ORTHOMCL1_Inner2.nexus', 'tree_ORTHOMCL1_Inner3.nexus']
4050;2893;6;6361.344816999974;;
4051;2894;3;;;['tree_ORTHOMCL256_Inner1.nexus', 'tree_ORTHOMCL256_Inner2.nexus', 'tree_ORTHOMCL256_Inner3.nexus', 'tree_ORTHOMCL256_Inner4.nexus', 'tree_ORTHOMCL256_Inner5.nexus', 'tree_ORTHOMCL256_Inner6.nexus', 'tree_ORTHOMCL256_Inner7.nexus', 'tree_ORTHOMCL256_Inner8.nexus']
4052;2894;6;23039.84143399998;;
4053;2895;3;;;['tree_ORTHOMCL256_2_Inner1.nexus', 'tree_ORTHOMCL256_2_Inner2.nexus', 'tree_ORTHOMCL256_2_Inner3.nexus', 'tree_ORTHOMCL256_2_Inner4.nexus', 'tree_ORTHOMCL256_2_Inner5.nexus', 'tree_ORTHOMCL256_2_Inner6.nexus', 'tree_ORTHOMCL256_2_Inner7.nexus', 'tree_ORTHOMCL256_2_Inner8.nexus']
4054;2895;6;22600.041585999974;;
4055;2896;3;;;['tree_ORTHOMCL320_Inner1.nexus', 'tree_ORTHOMCL320_Inner2.nexus', 'tree_ORTHOMCL320_Inner3.nexus', 'tree_ORTHOMCL320_Inner4.nexus', 'tree_ORTHOMCL320_Inner5.nexus', 'tree_ORTHOMCL320_Inner6.nexus', 'tree_ORTHOMCL320_Inner7.nexus']
4056;2896;6;16580.58989599999;;
4057;2897;3;;;['tree_ORTHOMCL337_Inner1.nexus', 'tree_ORTHOMCL337_Inner2.nexus', 'tree_ORTHOMCL337_Inner3.nexus', 'tree_ORTHOMCL337_Inner4.nexus', 'tree_ORTHOMCL337_Inner5.nexus', 'tree_ORTHOMCL337_Inner6.nexus', 'tree_ORTHOMCL337_Inner7.nexus']
4058;2897;6;17119.674110999993;;
4059;2898;3;;;['tree_ORTHOMCL358_Inner1.nexus', 'tree_ORTHOMCL358_Inner2.nexus', 'tree_ORTHOMCL358_Inner3.nexus', 'tree_ORTHOMCL358_Inner4.nexus', 'tree_ORTHOMCL358_Inner5.nexus', 'tree_ORTHOMCL358_Inner6.nexus', 'tree_ORTHOMCL358_Inner7.nexus']
4060;2898;6;15958.432418999906;;
4061;2899;3;;;['tree_ORTHOMCL364_Inner1.nexus', 'tree_ORTHOMCL364_Inner2.nexus', 'tree_ORTHOMCL364_Inner3.nexus', 'tree_ORTHOMCL364_Inner4.nexus', 'tree_ORTHOMCL364_Inner5.nexus', 'tree_ORTHOMCL364_Inner6.nexus', 'tree_ORTHOMCL364_Inner7.nexus']
4062;2899;6;16542.352048999986;;
4128;2940;1;199.3212370002766;;
4063;2900;3;;;['tree_ORTHOMCL371_Inner1.nexus', 'tree_ORTHOMCL371_Inner2.nexus', 'tree_ORTHOMCL371_Inner3.nexus', 'tree_ORTHOMCL371_Inner4.nexus', 'tree_ORTHOMCL371_Inner5.nexus', 'tree_ORTHOMCL371_Inner6.nexus']
4064;2900;6;13981.36782800009;;
4065;2901;3;;;['tree_ORTHOMCL374_Inner1.nexus', 'tree_ORTHOMCL374_Inner2.nexus', 'tree_ORTHOMCL374_Inner3.nexus', 'tree_ORTHOMCL374_Inner4.nexus', 'tree_ORTHOMCL374_Inner5.nexus', 'tree_ORTHOMCL374_Inner6.nexus', 'tree_ORTHOMCL374_Inner7.nexus']
4066;2901;6;17878.651264999917;;
4067;2902;3;;;['tree_ORTHOMCL421_Inner1.nexus', 'tree_ORTHOMCL421_Inner2.nexus', 'tree_ORTHOMCL421_Inner3.nexus', 'tree_ORTHOMCL421_Inner4.nexus', 'tree_ORTHOMCL421_Inner5.nexus', 'tree_ORTHOMCL421_Inner6.nexus']
4068;2902;6;13460.088607999978;;
4069;2903;3;;;['tree_ORTHOMCL424_Inner1.nexus', 'tree_ORTHOMCL424_Inner2.nexus', 'tree_ORTHOMCL424_Inner3.nexus', 'tree_ORTHOMCL424_Inner4.nexus', 'tree_ORTHOMCL424_Inner5.nexus', 'tree_ORTHOMCL424_Inner6.nexus']
4070;2903;6;13179.185409999945;;
4071;2904;3;;;['tree_ORTHOMCL441_Inner1.nexus', 'tree_ORTHOMCL441_Inner2.nexus', 'tree_ORTHOMCL441_Inner3.nexus', 'tree_ORTHOMCL441_Inner4.nexus', 'tree_ORTHOMCL441_Inner5.nexus', 'tree_ORTHOMCL441_Inner6.nexus']
4072;2904;6;15320.493994999993;;
4073;2905;3;;;['tree_ORTHOMCL458_Inner1.nexus', 'tree_ORTHOMCL458_Inner2.nexus', 'tree_ORTHOMCL458_Inner3.nexus', 'tree_ORTHOMCL458_Inner4.nexus', 'tree_ORTHOMCL458_Inner5.nexus']
4074;2905;6;11398.44030000006;;
4075;2906;3;;;['tree_ORTHOMCL465_Inner1.nexus', 'tree_ORTHOMCL465_Inner2.nexus', 'tree_ORTHOMCL465_Inner3.nexus', 'tree_ORTHOMCL465_Inner4.nexus', 'tree_ORTHOMCL465_Inner5.nexus', 'tree_ORTHOMCL465_Inner6.nexus']
4076;2906;6;14478.546449000078;;
4077;2907;3;;;['tree_ORTHOMCL508_Inner1.nexus', 'tree_ORTHOMCL508_Inner2.nexus', 'tree_ORTHOMCL508_Inner3.nexus', 'tree_ORTHOMCL508_Inner4.nexus', 'tree_ORTHOMCL508_Inner5.nexus']
4078;2907;6;11499.920008999994;;
4079;2908;3;;;['tree_ORTHOMCL510_Inner1.nexus', 'tree_ORTHOMCL510_Inner2.nexus', 'tree_ORTHOMCL510_Inner3.nexus', 'tree_ORTHOMCL510_Inner4.nexus', 'tree_ORTHOMCL510_Inner5.nexus']
4080;2908;6;11118.442308999987;;
4081;2909;3;;;['tree_ORTHOMCL515_Inner1.nexus', 'tree_ORTHOMCL515_Inner2.nexus', 'tree_ORTHOMCL515_Inner3.nexus', 'tree_ORTHOMCL515_Inner4.nexus', 'tree_ORTHOMCL515_Inner5.nexus']
4082;2909;6;10876.564012000017;;
4083;2910;3;;;['tree_ORTHOMCL524_Inner1.nexus', 'tree_ORTHOMCL524_Inner2.nexus', 'tree_ORTHOMCL524_Inner3.nexus', 'tree_ORTHOMCL524_Inner4.nexus', 'tree_ORTHOMCL524_Inner5.nexus']
4084;2910;6;11119.064157000026;;
4085;2911;3;;;['tree_ORTHOMCL525_Inner1.nexus', 'tree_ORTHOMCL525_Inner2.nexus', 'tree_ORTHOMCL525_Inner3.nexus', 'tree_ORTHOMCL525_Inner4.nexus', 'tree_ORTHOMCL525_Inner5.nexus']
4086;2911;6;11041.656307999914;;
4087;2912;3;;;['tree_ORTHOMCL526_Inner1.nexus', 'tree_ORTHOMCL526_Inner2.nexus', 'tree_ORTHOMCL526_Inner3.nexus', 'tree_ORTHOMCL526_Inner4.nexus', 'tree_ORTHOMCL526_Inner5.nexus']
4088;2912;6;11158.122018999962;;
4089;2913;3;;;['tree_ORTHOMCL534_Inner1.nexus', 'tree_ORTHOMCL534_Inner2.nexus', 'tree_ORTHOMCL534_Inner3.nexus', 'tree_ORTHOMCL534_Inner4.nexus', 'tree_ORTHOMCL534_Inner5.nexus']
4090;2913;6;10781.85221299998;;
4091;2914;3;;;['tree_ORTHOMCL537_Inner1.nexus', 'tree_ORTHOMCL537_Inner2.nexus', 'tree_ORTHOMCL537_Inner3.nexus', 'tree_ORTHOMCL537_Inner4.nexus', 'tree_ORTHOMCL537_Inner5.nexus']
4092;2914;6;11161.29056000011;;
4093;2915;3;;;['tree_ORTHOMCL540_Inner1.nexus', 'tree_ORTHOMCL540_Inner2.nexus', 'tree_ORTHOMCL540_Inner3.nexus', 'tree_ORTHOMCL540_Inner4.nexus', 'tree_ORTHOMCL540_Inner5.nexus']
4094;2915;6;11120.457976999887;;
4095;2916;3;;;['tree_ORTHOMCL557_Inner1.nexus', 'tree_ORTHOMCL557_Inner2.nexus', 'tree_ORTHOMCL557_Inner3.nexus', 'tree_ORTHOMCL557_Inner4.nexus', 'tree_ORTHOMCL557_Inner5.nexus']
4096;2916;6;11480.445909000082;;
4097;2917;3;;;['tree_ORTHOMCL581_Inner1.nexus', 'tree_ORTHOMCL581_Inner2.nexus', 'tree_ORTHOMCL581_Inner3.nexus', 'tree_ORTHOMCL581_Inner4.nexus', 'tree_ORTHOMCL581_Inner5.nexus']
4098;2917;6;10800.588765000157;;
4099;2918;3;;;['tree_ORTHOMCL588_Inner1.nexus', 'tree_ORTHOMCL588_Inner2.nexus', 'tree_ORTHOMCL588_Inner3.nexus', 'tree_ORTHOMCL588_Inner4.nexus', 'tree_ORTHOMCL588_Inner5.nexus']
4100;2918;6;10418.484872000136;;
4101;2919;3;;;['tree_ORTHOMCL592_Inner1.nexus', 'tree_ORTHOMCL592_Inner2.nexus', 'tree_ORTHOMCL592_Inner3.nexus', 'tree_ORTHOMCL592_Inner4.nexus', 'tree_ORTHOMCL592_Inner5.nexus']
4102;2919;6;11382.734474000017;;
4103;2920;3;;;['tree_ORTHOMCL596_Inner1.nexus', 'tree_ORTHOMCL596_Inner2.nexus', 'tree_ORTHOMCL596_Inner3.nexus', 'tree_ORTHOMCL596_Inner4.nexus', 'tree_ORTHOMCL596_Inner5.nexus']
4104;2920;6;11062.74505600004;;
4105;2921;3;;;['tree_ORTHOMCL609_Inner1.nexus', 'tree_ORTHOMCL609_Inner2.nexus', 'tree_ORTHOMCL609_Inner3.nexus', 'tree_ORTHOMCL609_Inner4.nexus', 'tree_ORTHOMCL609_Inner5.nexus']
4106;2921;6;12401.183468;;
4107;2922;3;;;['tree_ORTHOMCL613_Inner1.nexus', 'tree_ORTHOMCL613_Inner2.nexus', 'tree_ORTHOMCL613_Inner3.nexus', 'tree_ORTHOMCL613_Inner4.nexus', 'tree_ORTHOMCL613_Inner5.nexus']
4108;2922;6;11379.326170000013;;
4109;2923;7;;8;
